index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
5998,106146.9,109.698523,109.812369,0.392779,1.703126,,
5999,106164.6,109.750738,109.812567,0.354778,1.665208,,
6000,106182.3,109.802664,109.812628,0.319269,1.62399,,
6001,106200.0,109.853628,109.812445,0.28158,1.590241,,
6002,106217.7,109.903982,109.812582,0.247316,1.556054,,
6003,106235.4,109.953848,109.813544,0.199035,1.512347,,
6004,106253.1,110.002646,109.813834,0.14328,1.462121,,
6005,106270.8,110.051138,109.815817,0.090328,1.4108479999999999,,
6006,106288.5,110.098059,109.816168,0.037688,1.358929,,
6007,106306.2,110.145148,109.818198,-0.004983,1.315053,,
6008,106323.9,110.190085,109.819769,-0.054506,1.2636800000000001,,
6009,106341.6,110.234152,109.821692,-0.108077,1.204731,,
6010,106359.3,110.277533,109.824561,-0.152924,1.15804,,
6011,106377.0,110.319784,109.826743,-0.19995,1.1123699999999999,,
6012,106394.7,110.361685,109.828909,-0.260056,1.051381,,
6013,106412.4,110.402197,109.831946,-0.321092,0.9997100000000001,,
6014,106430.1,110.442557,109.834998,-0.384305,0.9365739999999999,,
